text,popularity,meaning1,meaning2
one could,4168207,"being a single entity made by combining separate components; ""three chemicals combining into one solution""",
around his,4167562,"in circumference; ""the trunk is ten feet around""; ""the pond is two miles around""",
shown to,4167311,,
after his,4167150,"behind or in the rear; ""and Jill came tumbling after""",
significance of,4165172,"the quality of being significant; ""do not underestimate the significance of nuclear power""",
to whom,4164917,,
more information,4162476,"English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state","(communication theory) a numerical measure of the uncertainty of an outcome; ""the signal contained thousands of bits of information"""
not one,4162247,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""","being a single entity made by combining separate components; ""three chemicals combining into one solution"""
my brother,4161294,,"a male with the same parents as someone else; ""my brother still lives with our parents"""
a position,4158722,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",the act of putting something in a certain place
under this,4158500,"located below or beneath something else; ""nether garments""; ""the under parts of a machine""",
the Japanese,4157642,,"of or relating to or characteristic of Japan or its people or their culture or language; ""the Japanese Emperor""; ""Japanese cars"""
found it,4157174,"come upon unexpectedly or after searching; ""found art""; ""the lost-and-found department""",the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
until it,4157045,,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
told the,4156881,,
a patient,4155618,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","enduring trying circumstances with even temper or characterized by such endurance; ""a patient smile""; ""was patient with the children""; ""an exact and patient scientist""; ""please be patient"""
father and,4155476,the head of an organized crime family,
since he,4155271,,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)
let it,4151555,a serve that strikes the net before falling into the receiver's court; the ball must be served again,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
away and,4150654,"used of an opponent's ground; ""an away game""",
other things,4150149,"not the same one or ones already mentioned or implied; ""today isn't any other day""- the White Queen; ""the construction of highways and other public works""; ""he asked for other employment""; ""any other person would tell the truth""; ""his other books are still in storage""; ""then we looked at the other house""; ""hearing was good in his other ear""; ""the other sex""; ""she lived on the other side of the street from me""; ""went in the other direction""","any movable possession (especially articles of clothing); ""she packed her things and left"""
but even,4147814,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""","occurring at fixed intervals; ""a regular beat""; ""the even rhythm of his breathing"""
my wife,4147275,,a married woman; a man's partner in marriage
one more,4147067,"being a single entity made by combining separate components; ""three chemicals combining into one solution""","English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state"
time is,4145477,"an indefinite period (usually marked by specific attributes or activities); ""the time of year for planting""; ""he was a great actor in his time""",
the underlying,4144902,,"being or involving basic facts or principles; ""the fundamental laws of the universe""; ""a fundamental incompatibility between them""; ""these rudimentary truths""; ""underlying principles"""
something about,4144488,,"in rotation or succession; ""turn about is fair play"""
stage of,4143815,"a specific identifiable position in a continuum or series or especially in a process; ""a remarkable degree of frankness""; ""at what stage are the social sciences?""",
thus the,4143002,an aromatic gum resin obtained from various Arabian or East African trees; formerly valued for worship and for embalming and fumigation,
and self,4142818,,"(used as a combining form) relating to--of or by or to or from or for--the self; ""self-knowledge""; ""self-proclaimed""; ""self-induced"""
were on,4141933,,"in operation or operational; ""left the oven on""; ""the switch is in the on position"""
help to,4141524,"the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose; ""he gave me an assist with the housework""; ""could not walk without assistance""; ""rescue party went to their aid""; ""offered his help in unloading""",
occur in,4140678,"to be found to exist; ""sexism occurs in many workplaces""; ""precious stones occur in a large area in Brazil""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
not work,4138614,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""","(physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force; ""work equals force times distance"""
the rule,4137943,,"dominance or power through legal authority; ""France held undisputed dominion over vast areas of Africa""; ""the rule of Caesar"""
the beach,4136610,,an area of sand sloping down to the water of a sea or lake
politics of,4134600,"the activities and affairs involved in managing a state or a government; ""unemployment dominated the politics of the inter-war years""; ""government agencies multiplied beyond the control of representative politics""",
her for,4131094,,
that moment,4129313,,a turning force produced by an object acting at a distance (or a measure of that force)
appeared in,4125862,,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
work to,4125348,"(physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force; ""work equals force times distance""",
effects on,4125210,"property of a personal character that is portable but not used in business; ""she left some of her personal effects in the house""; ""I watched over their effects until they returned""","in operation or operational; ""left the oven on""; ""the switch is in the on position"""
of California,4125133,,a state in the western United States on the Pacific; the 3rd largest state; known for earthquakes
for most,4123695,,"used to form the superlative; ""the king cobra is the most dangerous snake"""
a dozen,4123144,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",denoting a quantity consisting of 12 items or units
they want,4122836,,"the state of needing something that is absent or unavailable; ""there is a serious lack of insight into the problem""; ""water is the critical deficiency in desert regions""; ""for want of a nail the shoe was lost"""
and should,4120481,,
demand for,4119321,"the act of demanding; ""the kidnapper's exorbitant demands for money""",
now he,4118332,"the momentary present; ""Now is a good time to do it""; ""it worked up to right now""",a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)
the conversation,4115703,,the use of speech for informal exchange of views or ideas or information etc.
man was,4114400,"an adult person who is male (as opposed to a woman); ""there were two women and six men on the bus""",
was looking,4111540,,"appearing to be as specified; usually used as combining forms; ""left their clothes dirty looking""; ""a most disagreeable looking character""; ""angry-looking""; ""liquid-looking""; ""severe-looking policemen on noble horses""; ""fine-sounding phrases""; ""taken in by high-sounding talk"""
past the,4110163,"earlier than the present time; no longer current; ""time past""; ""his youth is past""; ""this past Thursday""; ""the past year""",
the box,4109137,,evergreen shrubs or small trees
pieces of,4109085,,
for he,4107740,,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)
very little,4107381,"used as intensifiers; `real' is sometimes used informally for `really'; `rattling' is informal; ""she was very gifted""; ""he played very well""; ""a really enjoyable evening""; ""I'm real sorry about it""; ""a rattling good yarn""","(informal) small and of little importance; ""a fiddling sum of money""; ""a footling gesture""; ""our worries are lilliputian compared with those of countries that are at war""; ""a little (or small) matter""; ""a dispute over niggling details""; ""limited to petty enterprises""; ""piffling efforts""; ""giving a police officer a free meal may be against the law, but it seems to be a picayune infraction"""
the details,4105139,,"true confidential information; ""after the trial he gave us the real details"""
took her,4105036,,
to pull,4104291,,"the force used in pulling; ""the pull of the moon""; ""the pull of the current"""
the Roman,4104258,,"of or relating to or derived from Rome (especially ancient Rome); ""Roman architecture""; ""the old Roman wall"""
working in,4103847,"adequate for practical use; especially sufficient in strength or numbers to accomplish something; ""the party has a working majority in the House""; ""a working knowledge of Spanish""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
place where,4101986,"a particular situation; ""If you were in my place what would you do?""",
how she,4099323,,
my way,4097510,,"a portion of something divided into shares; ""they split the loot three ways"""
they 've,4096997,,
the Second,4096749,,"a part or voice or instrument or orchestra section lower in pitch than or subordinate to the first; ""second flute""; ""the second violins"""
process is,4096710,"a particular course of action intended to achieve a result; ""the procedure of obtaining a driver's license""; ""it was a process of trial and error""",
the non,4095995,,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all"""
not enough,4094200,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""","sufficient for the purpose; ""an adequate income""; ""the food was adequate""; ""enough food""; ""food enough"""
participation in,4094003,"the act of sharing in the activities of a group; ""the teacher tried to increase his students' engagement in class activities""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
reach the,4092336,the act of physically reaching or thrusting out,
it makes,4091852,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information,
upon a,4090532,,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
combined with,4090164,made or joined or united into one,
I needed,4089004,"used of a single unit or thing; not two or more; ""`ane' is Scottish""","necessary for relief or supply; ""provided them with all things needful"""
know where,4088829,"the fact of being aware of information that is known to few people; ""he is always in the know""",
staring at,4087748,"(used of eyes) open and fixed as if in fear or wonder; ""staring eyes""",100 at equal 1 kip in Laos
to solve,4085780,,"find the solution to (a problem or question) or understand the meaning of; ""did you solve the problem?""; ""Work out your problems with the boss""; ""this unpleasant situation isn't going to work itself out""; ""did you get it?""; ""Did you get my meaning?""; ""He could not work the math problem"""
he tried,4085570,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),"tested and proved useful or correct; ""a tested method"""
of international,4085083,,"from or between other countries; ""external commerce""; ""international trade""; ""developing nations need outside help"""
for I,4085082,,"used of a single unit or thing; not two or more; ""`ane' is Scottish"""
represent the,4084913,"create an image or likeness of; ""The painter represented his wife as a young girl""",
the battle,4081512,,"an energetic attempt to achieve something; ""getting through the crowd was a real struggle""; ""he fought a battle for recognition"""
something like,4080817,,"resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality"""
to examine,4080793,,"observe, check out, and look over carefully or inspect; ""The customs agent examined the baggage""; ""I must see your passport before you can enter the country"""
arms and,4080611,"the official symbols of a family, state, etc.",
you really,4080151,,"in actual fact; ""to be nominally but not actually independent""; ""no one actually saw the shark""; ""large meteorites actually come from the asteroid belt"""
my body,4078622,,"the external structure of a vehicle; ""the body of the car was badly rusted"""
consequence of,4078230,"a phenomenon that follows and is caused by some previous phenomenon; ""the magnetic effect was greater when the rod was lengthwise""; ""his decision had depressing consequences for business""; ""he acted very wise after the event""",
be called,4077405,a light strong brittle grey toxic bivalent metallic element,
men in,4076749,the force of workers available,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
the owner,4075916,,"(law) someone who owns (is legal possessor of) a business; ""he is the owner of a chain of restaurants"""
but by,4074246,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""","in reserve; not for immediate use; ""started setting aside money to buy a car""; ""put something by for her old age""; ""has a nest egg tucked away for a rainy day"""
considered to,4073881,"carefully weighed; ""a considered opinion""",
determined to,4071750,strongly motivated to succeed,
a business,4068675,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","the activity of providing goods and services involving financial and commercial and industrial aspects; ""computers are now widely used in business"""
author of,4067317,"someone who originates or causes or initiates something; ""he was the generator of several complaints""",
any one,4065752,"to any degree or extent; ""it isn't any better""","being a single entity made by combining separate components; ""three chemicals combining into one solution"""
assigned to,4064539,"appointed to a post or duty; ""assigned personnel""; ""assigned duties""",
of land,4064527,,United States inventor who incorporated Polaroid film into lenses and invented the one step photographic process (1909-1991)
to hide,4064492,,the dressed skin of an animal (especially a large animal)
my parents,4063061,,
association of,4062969,"the act of consorting with or joining with others; ""you cannot be convicted of criminal guilt by association""",
wanting to,4062277,"nonexistent; ""the thumb is absent""; ""her appetite was lacking""",
the values,4061334,,"beliefs of a person or social group in which they have an emotional investment (either for or against something); ""he has very conservatives values"""
years and,4060725,"the time during which someone's life continues; ""the monarch's last days""; ""in his final years""",
for other,4060479,,"not the same one or ones already mentioned or implied; ""today isn't any other day""- the White Queen; ""the construction of highways and other public works""; ""he asked for other employment""; ""any other person would tell the truth""; ""his other books are still in storage""; ""then we looked at the other house""; ""hearing was good in his other ear""; ""the other sex""; ""she lived on the other side of the street from me""; ""went in the other direction"""
put his,4060353,the option to sell a given stock (or stock index or commodity future) at a given price before a given date,
see Figure,4060076,the seat within a bishop's diocese where his cathedral is located,"a well-known or notable person; ""they studied all the great names in the history of France""; ""she is an important figure in modern music"""
problem is,4059718,"a state of difficulty that needs to be resolved; ""she and her husband are having problems""; ""it is always a job to contact him""; ""urban problems such as traffic congestion and smog""",
lines of,4058561,,
would come,4058440,,the thick white fluid containing spermatozoa that is ejaculated by the male genital tract
went into,4057656,,
exposure to,4057425,"the intensity of light falling on a photographic film or plate; ""he used the wrong exposure""",
stages of,4056951,,
tell the,4055936,a Swiss patriot who lived in the early 14th century and who was renowned for his skill as an archer; according to legend an Austrian governor compelled him to shoot an apple from his son's head with his crossbow (which he did successfully without mishap),
or something,4055857,"a room in a hospital equipped for the performance of surgical operations; ""great care is taken to keep the operating rooms aseptic""",
concluded that,4055510,"having come or been brought to a conclusion; ""the harvesting was complete""; ""the affair is over, ended, finished""; ""the abruptly terminated interview""",
to respond,4054852,,show a response or a reaction to something
that makes,4054033,,
served as,4053788,,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar
is he,4051019,,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)
the existing,4050664,,"presently existing; ""the existing system"""
capacity to,4050043,an electrical phenomenon whereby an electric charge is stored,
a direct,4049304,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","in a straight unbroken line of descent from parent to child; ""lineal ancestors""; ""lineal heirs""; ""a direct descendant of the king""; ""direct heredity"""
her fingers,4048139,,
you got,4047371,,
believe it,4046436,"accept as true; take to be true; ""I believed his report""; ""We didn't believe his stories from the War""; ""She believes in spirits""",the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
her the,4045220,,
she got,4044386,,
is then,4043839,,"that time; that moment; ""we will arrive before then""; ""we were friends from then on"""
most people,4043301,"used to form the superlative; ""the king cobra is the most dangerous snake""","(plural) any group of human beings (men or women or children) collectively; ""old people""; ""there were at least 200 people in the audience"""
from being,4041085,,"the state or fact of existing; ""a point of view gradually coming into being""; ""laws in existence for centuries""; ""he appeared on the face of the earth one day"""
aware that,4040484,"bearing in mind; attentive to; ""ever mindful of her health""; ""mindful of his responsibilities""; ""mindful of these criticisms, I shall attempt to justify my action""",
the inner,4039691,,"innermost or essential; ""the inner logic of Cubism""; ""the internal contradictions of the theory""; ""the intimate structure of matter"""
did I,4039677,,"used of a single unit or thing; not two or more; ""`ane' is Scottish"""
a critical,4037788,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","of or involving or characteristic of critics or criticism; ""critical acclaim"""
way he,4031917,"a portion of something divided into shares; ""they split the loot three ways""",a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)
divided into,4031162,"having a median strip or island between lanes of traffic moving in opposite directions; ""a divided highway""",
be with,4031071,a light strong brittle grey toxic bivalent metallic element,
a non,4029738,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all"""
the father,4028715,,the head of an organized crime family
of local,4026018,,"relating to or applicable to or concerned with the administration of a city or town or district rather than a larger area; ""local taxes""; ""local authorities"""
a natural,4025799,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","being talented through inherited qualities; ""a natural leader""; ""a born musician""; ""an innate talent"""
and give,4024153,,the elasticity of something that can be stretched and returns to its original length
head to,4022135,"a user of (usually soft) drugs; ""the office was full of secret heads""",
mode of,4021947,verb inflections that express how the action or state is conceived by the speaker,
good and,4021480,"resulting favorably; ""it's a good thing that I wasn't there""; ""it is good that you stayed""; ""it is well that no one saw you""; ""all's well that ends well""",
a combination,4020138,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",the act of combining things to form a new whole
the sight,4018809,,"(often followed by `of') a large number or amount or extent; ""a batch of letters""; ""a deal of trouble""; ""a lot of money""; ""he made a mint on the stock market""; ""see the rest of the winners in our huge passel of photos""; ""it must have cost plenty""; ""a slew of journalists""; ""a wad of money"""
came into,4017748,,
the act,4017221,,something that people do or cause to happen
than it,4015966,,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
given a,4015707,"acknowledged as a supposition; ""given the engine's condition, it is a wonder that it started""","the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
though they,4014040,"(postpositive) however; ""it might be unpleasant, though""",
force of,4013615,"one possessing or exercising power or influence or authority; ""the mysterious presence of an evil power""; ""may the force be with you""; ""the forces of evil""",
still be,4012901,"free from noticeable current; ""a still pond""; ""still waters run deep""",a light strong brittle grey toxic bivalent metallic element
design of,4012654,"a decorative or artistic work; ""the coach had a design on the doors""",
claim that,4012615,"demand for something as rightful or due; ""they struck in support of their claim for a shorter work day""",
amounts of,4012209,,
is like,4009346,,"resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality"""
bed and,4008842,"a piece of furniture that provides a place to sleep; ""he sat on the edge of the bed""; ""the room had only a bed and chair""",
the Russian,4007866,,"of or pertaining to or characteristic of Russia or its people or culture or language; ""Russian dancing"""
I ask,4007350,"used of a single unit or thing; not two or more; ""`ane' is Scottish""","require or ask for as a price or condition; ""He is asking $200 for the table""; ""The kidnappers are asking a million dollars in return for the release of their hostage"""
a beautiful,4004916,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","(of weather) highly enjoyable; ""what a beautiful day"""
two days,4004544,"being one more than one; ""he received two messages""","the time during which someone's life continues; ""the monarch's last days""; ""in his final years"""
says that,4004369,,
to define,4003812,,determine the essential quality of
a separate,4003456,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","separated according to race, sex, class, or religion; ""separate but equal""; ""girls and boys in separate classes"""
he put,4003426,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),the option to sell a given stock (or stock index or commodity future) at a given price before a given date
while she,4003229,"a period of indeterminate length (usually short) marked by some action or condition; ""he was here for a little while""; ""I need to rest for a piece""; ""a spell of good weather""; ""a patch of bad weather""",
or of,4003017,"a room in a hospital equipped for the performance of surgical operations; ""great care is taken to keep the operating rooms aseptic""",
a hard,4002062,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","dried out; ""hard dry rolls left over from the day before"""
Halseth English,4000777,,"of or relating to or characteristic of England or its culture or people; ""English history""; ""the English landed aristocracy""; ""English literature"""
was gone,3999807,,"well in the past; former; ""bygone days""; ""dreams of foregone times""; ""sweet memories of gone summers""; ""relics of a departed era"""
introduction of,3999430,"the act of beginning something new; ""they looked forward to the debut of their new product line""",
this world,3996668,,"all of the living human inhabitants of the earth; ""all the world loves a lover""; ""she always used `humankind' because `mankind' seemed to slight the women"""
report of,3994623,"the general estimation that the public has for a person; ""he acquired a reputation as an actor before he started writing""; ""he was a person of bad report""",
element of,3991829,a straight line that generates a cylinder or cone,
them a,3991796,,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
asked him,3990343,,
no need,3987493,a radioactive transuranic element synthesized by bombarding curium with carbon ions; 7 isotopes are known,"a condition requiring relief; ""she satisfied his need for affection""; ""God has no need of men to accomplish His work""; ""there is a demand for jobs"""
act as,3987207,something that people do or cause to happen,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar
to fall,3986706,,"the time of day immediately following sunset; ""he loved the twilight""; ""they finished before the fall of night"""
ratio of,3985492,"the relation between things (or parts of things) with respect to their comparative quantity, magnitude, or degree; ""an inordinate proportion of the book is given over to quotations""; ""a dry martini has a large proportion of gin""",
to others,3984950,,
could feel,3984882,,"the general atmosphere of a place or situation and the effect that it has on people; ""the feel of the city excited him""; ""a clergyman improved the tone of the meeting""; ""it had the smell of treason"""
an early,3984376,an associate degree in nursing,"very young; ""at an early age"""
and into,3984325,,
in no,3983510,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""",a radioactive transuranic element synthesized by bombarding curium with carbon ions; 7 isotopes are known
is needed,3983371,,"necessary for relief or supply; ""provided them with all things needful"""
gave the,3982690,,
is generally,3982634,,"usually; as a rule; ""by and large it doesn't rain much here"""
important for,3982365,"of great significance or value; ""important people""; ""the important questions of the day""",
millions of,3981240,,
you said,3981102,,
they came,3980544,,
had had,3977600,,
the temperature,3977265,,the degree of hotness or coldness of a body or environment (corresponding to its molecular activity)
first place,3976255,"serving to begin; ""the beginning canto of the poem""; ""the first verse""","a particular situation; ""If you were in my place what would you do?"""
the so,3972128,,the syllable naming the fifth (dominant) note of any musical scale in solmization
down a,3970078,"shut; ""the shades were down""","the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
and children,3969790,,
be applied,3969089,a light strong brittle grey toxic bivalent metallic element,"concerned with concrete problems or data rather than with fundamental principles; ""applied physics""; ""applied psychology""; ""technical problems in medicine, engineering, economics and other applied disciplines""- Sidney Hook"
to drive,3968190,,"the act of applying force to propel something; ""after reaching the desired velocity the drive is cut off"""
then there,3968087,"that time; that moment; ""we will arrive before then""; ""we were friends from then on""","a location other than here; that place; ""you can take it from there"""
of economic,3967917,,"financially rewarding; ""it was no longer economic to keep the factory open""; ""have to keep prices high enough to make it economic to continue the service"""
figure out,3966998,"a well-known or notable person; ""they studied all the great names in the history of France""; ""she is an important figure in modern music""","outer or outlying; ""the out islands"""
is good,3966161,,"resulting favorably; ""it's a good thing that I wasn't there""; ""it is good that you stayed""; ""it is well that no one saw you""; ""all's well that ends well"""
got up,3965437,,"open; ""the windows are up"""
what can,3963855,,the quantity contained in a can
distinction between,3962886,"high status importance owing to marked superiority; ""a scholar of great eminence""","in between; ""two houses with a tree between"""
the meeting,3962769,,"the social act of assembling for some common purpose; ""his meeting with the salesmen was the high point of his day""; ""the lovers met discreetly for the purposes of sexual congress"""
love to,3961541,"a score of zero in tennis or squash; ""it was 40 love""",
not seen,3960719,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""",
is said,3960202,,
come and,3960165,the thick white fluid containing spermatozoa that is ejaculated by the male genital tract,
and held,3959178,,"occupied or in the control of; often used in combination; ""enemy-held territory"""
his gaze,3957223,,"a long fixed look; ""he fixed his paternal gaze on me"""
component of,3956694,"something determined in relation to something that includes it; ""he wanted to feel a part of something bigger than himself""; ""I read a portion of the manuscript""; ""the smaller component is hard to reach""; ""the animal constituent of plankton""",
rise of,3956664,the act of changing location in an upward direction,
the train,3955837,,"wheelwork consisting of a connected set of rotating gears by which force is transmitted or motion or torque is changed; ""the fool got his tie caught in the geartrain"""
the west,3955181,,situated in or facing or moving toward the west
not being,3954477,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""","the state or fact of existing; ""a point of view gradually coming into being""; ""laws in existence for centuries""; ""he appeared on the face of the earth one day"""
model for,3954195,"a woman who wears clothes to display fashions; ""she was too fat to be a mannequin""",
hands on,3954098,"(with `in') guardianship over; in divorce cases it is the right to house and care for and discipline a child; ""my fate is in your hands""; ""too much power in the president's hands""; ""your guests are now in my custody""; ""the mother was awarded custody of the children""","in operation or operational; ""left the oven on""; ""the switch is in the on position"""
to seek,3953180,,the movement of a read/write head to a specific data track on a disk
identification of,3952023,"the condition of having the identity (of a person or object) established; ""the thief's identification was followed quickly by his arrest""; ""identification of the gun was an important clue""",
turned and,3950141,"in an unpalatable state; ""sour milk""",
to treat,3950044,,an occurrence that causes special pleasure or delight
nothing more,3948238,"a quantity of no importance; ""it looked like nothing I had ever seen before""; ""reduced to nil all the work we had done""; ""we racked up a pathetic goose egg""; ""it was all for naught""; ""I didn't hear zilch about it""","English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state"
learn to,3948083,"gain knowledge or skills; ""She learned dancing from her sister""; ""I learned Sanskrit""; ""Children acquire language at an amazing rate""",
end up,3947554,"(football) the person who plays at one end of the line of scrimmage; ""the end managed to hold onto the pass""","open; ""the windows are up"""
class of,3945758,"elegance in dress or behavior; ""she has a lot of class""",
to marry,3944477,,take in marriage
and any,3944079,,"to any degree or extent; ""it isn't any better"""
design and,3943994,"a decorative or artistic work; ""the coach had a design on the doors""",
allow the,3941407,"let have; ""grant permission""; ""Mandela was allowed few visitors in prison""",
the greater,3940835,,"greater in size or importance or degree; ""for the greater good of the community""; ""the greater Antilles"""
out what,3940683,"outer or outlying; ""the out islands""",
making it,3939548,"(usually plural) the components needed for making or doing something; ""the recipe listed all the makings for a chocolate cake""",the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
created by,3939206,,"in reserve; not for immediate use; ""started setting aside money to buy a car""; ""put something by for her old age""; ""has a nest egg tucked away for a rainy day"""
having been,3937688,,
use it,3937597,"(economics) the utilization of economic goods to satisfy needs or in manufacturing; ""the consumption of energy has increased steadily""",the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
the discussion,3937021,,"an extended communication (often interactive) dealing with some particular topic; ""the book contains an excellent discussion of modal logic""; ""his treatment of the race question is badly biased"""
the east,3935555,,situated in or facing or moving toward the east
was trying,3935475,,"hard to endure; ""fell upon trying times"""
the Royal,3934572,,"belonging to or befitting a supreme ruler; ""golden age of imperial splendor""; ""purple tyrant""; ""regal attire""; ""treated with royal acclaim""; ""the royal carriage of a stag's head"""
requirements of,3934371,,
the passage,3931872,,the passing of a law by a legislative body
two men,3930159,"being one more than one; ""he received two messages""",the force of workers available
who do,3929687,a United Nations agency to coordinate international health activities and to help governments improve health services,doctor's degree in osteopathy
he sat,3929613,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),the seventh and last day of the week; observed as the Sabbath by Jews and some Christians
from what,3926262,,
the definition,3926222,,"clarity of outline; ""exercise had given his muscles superior definition"""
my first,3925890,,"serving to begin; ""the beginning canto of the poem""; ""the first verse"""
there may,3925403,"a location other than here; that place; ""you can take it from there""",thorny Eurasian shrub of small tree having dense clusters of white to scarlet flowers followed by deep red berries; established as an escape in eastern North America
the sum,3925047,,"a quantity of money; ""he borrowed a large sum""; ""the amount he had in cash was insufficient"""
the contract,3923878,,a variety of bridge in which the bidder receives points toward game only for the number of tricks he bid
a powerful,3922679,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","displaying superhuman strength or power; ""herculean exertions"""
he reached,3922499,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),
to prepare,3922216,,"arrange by systematic planning and united effort; ""machinate a plot""; ""organize a strike""; ""devise a plan to take over the director's office"""
me about,3921114,a state in New England,"in rotation or succession; ""turn about is fair play"""
is because,3920387,,
