text,popularity,meaning1,meaning2
el botón,270433,masculine singular definite article; the,"button (clothing, mechanical)"
un aumento,270366,an; a,increase
tengo la,270335,,feminine singular definite article; the
de decisiones,270272,letter: d,
pronto se,270266,"prompt, on time","abbreviation of ""sudeste""; southeast"
de pasar,270252,letter: d,"to pass, to hand, to slip"
del resto,270016,"of the, from the (+ a masculine noun in singular)","rest, remainder"
para sí,269993,"for, to (expressing a recipient)","yes, yeah, (used to respond affirmatively to a question, used both informally and formally)"
un mayor,269988,an; a,"comparative of ""grande"": bigger"
blanco y,269886,surname,letter
grande y,269773,surname,letter
días en,269729,,"in, at, on"
los caballos,269654,"masculine plural of ""el"" (the)",
había llevado,269562,"smart inflection of ""haber""",
que debería,269560,that,
dar a,269507,"to give, to give out",letter
fui a,269495,,letter
saber si,269477,"to know, to understand (a fact)","A @abbrev of:Sinaloa state, Mexico"
los médicos,269434,"masculine plural of ""el"" (the)",
otras palabras,269398,,"plural of ""palabra"" (“words”)"
comisión de,269383,committee,letter: d
cual no,269346,"like, as, in the manner of","abbreviation of ""noroeste""; northwest"
de muchas,269237,letter: d,
decirle que,269211,,that
para hablar,269096,"for, to (expressing a recipient)","to talk; to speak; to communicate using words [+con (with), along with de or sobre (about), along with en (in (a language)), along with dative (person spoken to), along with accusative (what is said)]"
ella era,269034,"she, her (used subjectively and after prepositions)","era, age"
uno a,269003,one,letter
un grito,268954,an; a,"a cry, a yell, a scream, a growl"
contrato de,268917,"contract, agreement",letter: d
pensando que,268851,,that
y aún,268759,letter,"still, yet"
sería la,268753,,feminine singular definite article; the
visto a,268708,seen,letter
veo que,268567,,that
de actividades,268547,letter: d,
estaba allí,268482,,there (away from the speaker and the listener)
sería un,268462,,an; a
para nada,268393,"for, to (expressing a recipient)","nothing, zero, zilch, not...anything"
yo creo,268177,first-person singular pronoun in the nominative case; I,
partes de,268167,genitalia,letter: d
participación en,268158,participation,"in, at, on"
si era,268091,"A @abbrev of:Sinaloa state, Mexico","era, age"
pensó en,267976,,"in, at, on"
allí se,267841,there (away from the speaker and the listener),"abbreviation of ""sudeste""; southeast"
una actitud,267831,"acronym of ""Universidad Nacional de Agricultura""","posture, pose, stance"
largo y,267777,surname,letter
el informe,267709,masculine singular definite article; the,report
pruebas de,267685,,letter: d
en principio,267604,"in, at, on",principle
pago de,267467,"pay, payment",letter: d
primero de,267444,"former (in contrast to the latter), first, first one",letter: d
los propios,267398,"masculine plural of ""el"" (the)",
las sombras,267380,feminine plural definite article; the,"plural of ""sombra"""
me refiero,267315,"initialism of ""muerte encefálica"" (“brain death”)",
y ese,267300,letter,letter: s
señor de,267262,"alternative case form of ""señor"" (used before a name); Mister",letter: d
en esas,267234,"in, at, on","feminine plural of ""ese""; those"
forma parte,267136,shape; form; figure,part; section; portion; share; piece; bit; cut; proportion
el periodo,267109,masculine singular definite article; the,"alternative form of ""período"" (“period (of time)”)"
la víctima,266986,feminine singular definite article; the,victim
de derecho,266974,letter: d,straight (not crooked or bent; having a constant direction throughout its length)
la montaña,266886,feminine singular definite article; the,mountain
le digo,266629,"to him, for him; inflection of ""él""",I mean; used to explain or correct a previous utterance
un acuerdo,266606,an; a,agreement
fuentes de,266519,surname,letter: d
la victoria,266485,feminine singular definite article; the,given name
le pidió,266450,"to him, for him; inflection of ""él""",
que daba,266420,that,
no eres,266070,"abbreviation of ""noroeste""; northwest","smart inflection of ""ser""; you are"
ni idea,266026,"Used when negating two or more elements, and not, not A or B, not A nor B, neither A nor B",idea
el hospital,265971,masculine singular definite article; the,hospital
los asuntos,265940,"masculine plural of ""el"" (the)",
puso de,265926,,letter: d
basa en,265917,surname,"in, at, on"
cuando ella,265871,when,"she, her (used subjectively and after prepositions)"
un efecto,265706,an; a,effect
cara a,265673,face (the front part of the head),letter
nos encontramos,265628,"inflection of ""nosotros"": to us, for us",
para tomar,265561,"for, to (expressing a recipient)","to take (put under one's physical or mental control, often in one's hands)"
de conocimiento,265549,letter: d,knowledge
el conflicto,265495,masculine singular definite article; the,conflict
restos de,265367,"plural of ""resto""",letter: d
puede tener,265337,it's possible; could be,to have; to possess
las prácticas,265330,feminine plural definite article; the,
su camino,265287,given name,"way, route"
afirma que,265283,,that
de niños,265212,letter: d,
esa es,265171,"alternative spelling of ""ésa""",
las ciencias,265138,feminine plural definite article; the,
viene a,265137,,letter
de crédito,265106,letter: d,credit
la alegría,265101,feminine singular definite article; the,surname
la igualdad,265055,feminine singular definite article; the,equality
en común,265031,"in, at, on","common, ordinary"
de lado,264993,letter: d,side
siempre y,264837,always,letter
Journal of,264822,,
segundo lugar,264797,given name,place
la visita,264789,feminine singular definite article; the,visit
ha venido,264770,"initialism of ""ácido hialurónico""",
al cielo,264743,"initialism of ""América Latina""",sky
los planes,264647,"masculine plural of ""el"" (the)",
vida a,264609,life,letter
soy el,264576,,masculine singular definite article; the
de realizar,264563,letter: d,"to carry out; to perform; to conduct; to implement (e.g. a change, a task, project, plan, inspection, experiment, procedures)"
es bueno,264560,,surname
de café,264527,letter: d,brown
pone en,264491,,"in, at, on"
los conceptos,264327,"masculine plural of ""el"" (the)",
supo que,264327,,that
a entrar,264268,letter,to enter; to come in; to get in; to go in; to get inside; to come on in
de seguir,264264,letter: d,to follow
sin poder,264128,without,"to be able to, can"
en línea,264114,"in, at, on",line (a straight path through two or more points)
de regreso,264104,letter: d,return
más rápido,264032,more; -er (used to make comparisons),"rapid, quick, fast"
una enfermedad,264002,"acronym of ""Universidad Nacional de Agricultura""","illness, disease"
hace mucho,263891,"ago (Note: unlike in English, hace precedes the number.)","much, a lot of"
el comercio,263888,masculine singular definite article; the,trade
de partida,263854,letter: d,departure
si de,263834,"A @abbrev of:Sinaloa state, Mexico",letter: d
resolución de,263816,resolution,letter: d
comparación con,263780,comparison,with
el bolsillo,263749,masculine singular definite article; the,pocket
cuando llegó,263712,when,
vez el,263706,"time, instance",masculine singular definite article; the
sociedad de,263506,(a town in Morazán department of El Salvador),letter: d
lo hacen,263334,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",
negó con,263238,,with
cuando estaba,263113,when,
mi amigo,262986,"apocopic form of ""mío"", my",surname
en París,262813,"in, at, on",Paris (a caplc of France)
se ven,262794,"abbreviation of ""sudeste""; southeast",
la corte,262710,feminine singular definite article; the,cut (the act of cutting)
pero hay,262705,but,"alternative form of ""ahí"""
de Roma,262681,letter: d,"Rome (A major city, the capital of Italy and the Italian Lazio region, located on the Tiber River.)"
su carácter,262620,given name,character (traits marking a person or group)
directamente a,262578,"directly, firsthand",letter
y algunos,262575,letter,"masculine plural of ""alguno"""
bajo su,262499,short (of little height),given name
cámara de,262352,room,letter: d
esta mañana,262306,"alternative spelling of ""ésta"" (“this one”)",tomorrow
su uso,262299,given name,use
recuerdo que,262298,memory (a specific thing that is remembered),that
encuentran en,262284,,"in, at, on"
finales del,262206,,"of the, from the (+ a masculine noun in singular)"
de actividad,262176,letter: d,activity (state of being active)
el patio,262162,masculine singular definite article; the,"yard, patio"
una experiencia,262152,"acronym of ""Universidad Nacional de Agricultura""",experience
el príncipe,261867,masculine singular definite article; the,prince
bajó la,261841,,feminine singular definite article; the
más se,261811,more; -er (used to make comparisons),"abbreviation of ""sudeste""; southeast"
de ánimo,261786,letter: d,"soul, spirit, mood"
la comprensión,261746,feminine singular definite article; the,comprehension
porque lo,261660,because,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that"
el placer,261632,masculine singular definite article; the,to like (something or someone)
culpa de,261610,fault,letter: d
se apartó,261485,"abbreviation of ""sudeste""; southeast",
la declaración,261463,feminine singular definite article; the,statement
bajo las,261328,short (of little height),feminine plural definite article; the
habitación de,261265,room (separate part of a building),letter: d
le hubiera,261189,"to him, for him; inflection of ""él""",
el sur,261153,masculine singular definite article; the,south
donde no,261131,"where, in what place","abbreviation of ""noroeste""; northwest"
los cinco,260919,"masculine plural of ""el"" (the)",five
la concentración,260871,feminine singular definite article; the,concentration (all senses)
de dicho,260850,letter: d,"mentioned, said, aforementioned"
a muchos,260835,letter,
más cerca,260714,more; -er (used to make comparisons),"close, near, around, about, nearly, nigh (referring to quantity or time-related)"
son un,260691,tone (pleasant sound),an; a
sólo una,260585,"superseded spelling of ""solo""","acronym of ""Universidad Nacional de Agricultura"""
que necesitaba,260583,that,
generación de,260521,generation,letter: d
en ambos,260499,"in, at, on",both
uno y,260356,one,letter
modo en,260249,"way, manner","in, at, on"
índice de,260197,index,letter: d
encontraba en,260188,,"in, at, on"
y unos,260186,letter,"masculine plural of ""un"""
la máquina,260163,feminine singular definite article; the,machine
su amor,260010,given name,surname
mi hija,260005,"apocopic form of ""mío"", my","daughter; female equivalent of ""hijo"""
la Virgen,259995,feminine singular definite article; the,virgin
qué ha,259992,(see usage notes) what; which,"initialism of ""ácido hialurónico"""
dos hombres,259952,two,
agua de,259902,water,letter: d
perspectiva de,259793,perspective,letter: d
los tipos,259790,"masculine plural of ""el"" (the)",
yo la,259786,first-person singular pronoun in the nominative case; I,feminine singular definite article; the
de alimentos,259771,letter: d,
de momento,259680,letter: d,"moment, instant"
compañeros de,259666,,letter: d
boca de,259652,"mouth, oral cavity",letter: d
forma más,259640,shape; form; figure,more; -er (used to make comparisons)
mucho en,259637,"much, a lot of","in, at, on"
con ellas,259628,with,"they, them (used subjectively and after prepositions; can refer to women and feminine nouns)"
también por,259547,"also, too, as well",by
por ese,259482,by,letter: s
tres meses,259476,three,
ya la,259475,"(in the present or imperative) now, right now, (in the negative) anymore, no longer",feminine singular definite article; the
de viaje,259423,letter: d,voyage
los ingresos,259418,"masculine plural of ""el"" (the)","plural of ""ingreso"""
preguntó si,259350,,"A @abbrev of:Sinaloa state, Mexico"
ver en,259285,"to see, to spot","in, at, on"
nombres de,259280,,letter: d
la nieve,259268,feminine singular definite article; the,snow
fabricación de,259224,manufacturing (create goods from materials),letter: d
las disposiciones,259196,feminine plural definite article; the,
carácter de,259177,character (traits marking a person or group),letter: d
a realizar,259106,letter,"to carry out; to perform; to conduct; to implement (e.g. a change, a task, project, plan, inspection, experiment, procedures)"
un coche,259084,an; a,"car, automobile"
se dejó,259015,"abbreviation of ""sudeste""; southeast",
el respeto,258972,masculine singular definite article; the,respect
se fueron,258965,"abbreviation of ""sudeste""; southeast",
medio ambiente,258951,half (of or related to one of two equal divisions of a whole),atmosphere
y nada,258768,letter,"nothing, zero, zilch, not...anything"
que sabía,258725,that,
la pasión,258679,feminine singular definite article; the,Passion
que además,258604,that,"in addition, moreover, furthermore, further, also, additionally"
la esencia,258598,feminine singular definite article; the,essence
dos horas,258513,two,
sus dos,258478,"plural of ""su""; one's, his, her, its, their (with plural possessee)",two
mucha gente,258477,,people
que decía,258450,that,
actividad de,258448,activity (state of being active),letter: d
solo una,258353,sole; one; only; single (unique),"acronym of ""Universidad Nacional de Agricultura"""
ha dejado,258286,"initialism of ""ácido hialurónico""","sloppy, lax (person)"
responder a,258262,"to answer, to reply",letter
el lector,258239,masculine singular definite article; the,reading
registro de,258135,"registration, record",letter: d
trozo de,258107,piece,letter: d
cuando una,258083,when,"acronym of ""Universidad Nacional de Agricultura"""
sino la,257995,"destiny, fate, lot",feminine singular definite article; the
se giró,257971,"abbreviation of ""sudeste""; southeast",
de voz,257959,letter: d,voice
la noción,257954,feminine singular definite article; the,notion
ciento de,257943,one hundred (100) (only in compounds followed by lower numerals),letter: d
sabiendo que,257862,,that
la arena,257806,feminine singular definite article; the,"sand, gravel"
se entiende,257526,"abbreviation of ""sudeste""; southeast",
factores de,257524,,letter: d
DE LOS,257498,letter: d,"masculine plural of ""el"" (the)"
una línea,257465,"acronym of ""Universidad Nacional de Agricultura""",line (a straight path through two or more points)
había pensado,257442,"smart inflection of ""haber""",
Real Decreto,257423,real,decree
los empleados,257386,"masculine plural of ""el"" (the)",
son una,257270,tone (pleasant sound),"acronym of ""Universidad Nacional de Agricultura"""
una actividad,257268,"acronym of ""Universidad Nacional de Agricultura""",activity (state of being active)
porque si,257246,because,"A @abbrev of:Sinaloa state, Mexico"
nunca más,257215,never,more; -er (used to make comparisons)
lo han,257058,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",
acabo de,256994,"synonym of ""acabamiento""",letter: d
también un,256976,"also, too, as well",an; a
incluso a,256828,"enclosed, included",letter
dios de,256771,God,letter: d
esas cosas,256748,"feminine plural of ""ese""; those",
las páginas,256632,feminine plural definite article; the,
los pobres,256539,"masculine plural of ""el"" (the)",
su origen,256194,given name,origin
la pierna,256178,feminine singular definite article; the,leg (lower limb of a human)
pasar a,256131,"to pass, to hand, to slip",letter
que somos,256122,that,
en vano,256042,"in, at, on",vain (overly proud of oneself)
dirección a,255999,direction,letter
el reloj,255987,masculine singular definite article; the,clock
amigos y,255946,,letter
al paciente,255903,"initialism of ""América Latina""",patient
San Juan,255896,Saint (title),John (Biblical character)
confiar en,255781,to reassure,"in, at, on"
al pie,255745,"initialism of ""América Latina""",foot (a part of the body)
y social,255739,letter,social
los restos,255701,"masculine plural of ""el"" (the)","plural of ""resto"""
me preguntó,255687,"initialism of ""muerte encefálica"" (“brain death”)",
se presentan,255643,"abbreviation of ""sudeste""; southeast",
el pago,255616,masculine singular definite article; the,"pay, payment"
en brazos,255579,"in, at, on",
de campo,255558,letter: d,surname
de alto,255435,letter: d,tall
los colores,255408,"masculine plural of ""el"" (the)",
de Barcelona,255404,letter: d,"Barcelona (A capital city of Catalonia, Spain.)"
de a,255398,letter: d,letter
y he,255346,letter,here is [+(suffixed) accusative or aquí or ahí or allí]
no hubo,255158,"abbreviation of ""noroeste""; northwest",
lo sabes,255142,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",you know? (rhetorical question)
he de,255119,here is [+(suffixed) accusative or aquí or ahí or allí],letter: d
una puerta,255081,"acronym of ""Universidad Nacional de Agricultura""",surname
es porque,255054,,because
funcionamiento de,255012,functioning,letter: d
la pintura,254984,feminine singular definite article; the,painting
la riqueza,254970,feminine singular definite article; the,"wealth, affluence, richness"
del momento,254945,"of the, from the (+ a masculine noun in singular)","moment, instant"
fruto de,254943,"any fruit from a plant, whether sweet or not (like avocado or tomato), edible or not",letter: d
historia y,254822,history (the aggregate of past events),letter
banco de,254793,bank (financial institution),letter: d
paz y,254736,given name,letter
del nuevo,254682,"of the, from the (+ a masculine noun in singular)",surname
a España,254675,letter,"Spain (A country in Southern Europe, including most of the Iberian peninsula.)"
el extremo,254618,masculine singular definite article; the,"extreme, dire"
fue lo,254590,,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that"
que aquella,254570,that,"feminine singular of ""aquel"""
las técnicas,254495,feminine plural definite article; the,
hoja de,254473,leaf (usually green and flat organ that is the most prominent feature of most vegetative plants),letter: d
de Estudios,254423,letter: d,
tiene su,254396,,given name
todos se,254311,,"abbreviation of ""sudeste""; southeast"
exceso de,254271,excess,letter: d
una mueca,254264,"acronym of ""Universidad Nacional de Agricultura""",an exaggerated facial expression
para salir,254184,"for, to (expressing a recipient)","to go out, to leave, to depart, to head out"
alto de,254160,tall,letter: d
fueron los,254133,,"masculine plural of ""el"" (the)"
hacia abajo,254084,"toward, towards","down, downwards"
allá del,254036,"there, over there, thither, yonder (in a direction away from the speaker and the listener)","of the, from the (+ a masculine noun in singular)"
es probable,254018,,"probable, likely"
frente de,253988,"forehead, brow",letter: d
el frío,253971,masculine singular definite article; the,cold (having a low temperature)
una fuente,253952,"acronym of ""Universidad Nacional de Agricultura""",surname
iglesia de,253874,Church (institution),letter: d
era capaz,253868,"era, age","able, capable"
personal y,253786,personal,letter
una zona,253766,"acronym of ""Universidad Nacional de Agricultura""","zone, district, area"
personas y,253764,,letter
sólo por,253744,"superseded spelling of ""solo""",by
se dan,253655,"abbreviation of ""sudeste""; southeast",Dan (Biblical character and tribe)
la suma,253616,feminine singular definite article; the,sum
años antes,253569,,earlier; before; sooner; previously; formerly; beforehand (at an earlier time)
la nave,253423,feminine singular definite article; the,"ship, vessel (with a concave hull)"
un salto,253414,an; a,A department of Uruguay
mano para,253394,hand,"for, to (expressing a recipient)"
de entrar,253368,letter: d,to enter; to come in; to get in; to go in; to get inside; to come on in
las veces,253330,feminine plural definite article; the,"by, times (multiplication)"
éste es,253295,this one,
la boda,253093,feminine singular definite article; the,wedding
función del,253064,function,"of the, from the (+ a masculine noun in singular)"
de mantener,253000,letter: d,to keep
real de,252968,real,letter: d
de cerca,252916,letter: d,"close, near, around, about, nearly, nigh (referring to quantity or time-related)"
las enfermedades,252911,feminine plural definite article; the,
del Código,252884,"of the, from the (+ a masculine noun in singular)",code
se hacen,252775,"abbreviation of ""sudeste""; southeast",
la imaginación,252724,feminine singular definite article; the,imagination
campos de,252692,surname,letter: d
los humanos,252621,"masculine plural of ""el"" (the)",
por unos,252605,by,"masculine plural of ""un"""
La Habana,252522,feminine singular definite article; the,"only used in ""La Habana"""
al borde,252513,"initialism of ""América Latina""","edge, border, brink, verge, rim, margin"
vez por,252430,"time, instance",by
durante todo,252367,"during, in, over",all; every
atrás y,252249,behind,letter
la totalidad,252244,feminine singular definite article; the,"all, whole"
muestra de,252220,"sample, sampling",letter: d
venir a,252147,"Senses relating to literal movement. [+de (from) or desde (from), along with a (to) or para (to, toward) or hacia (toward)]",letter
de Salud,252136,letter: d,health
el relato,252096,masculine singular definite article; the,story
estos dos,252034,"alternative spelling of ""éstos"" (“these ones”)",two
hemos de,252007,,letter: d
tenía razón,252001,,reason
sobre este,251898,"over, above, on, upon, atop",this
una fuerza,251894,"acronym of ""Universidad Nacional de Agricultura""",force
vestido de,251854,dressed,letter: d
fuera una,251815,outside,"acronym of ""Universidad Nacional de Agricultura"""
cualquier momento,251705,"apocopic form of ""cualquiera""; any; whatever; whichever","moment, instant"
ellos no,251603,"plural of ""él"" (“they, them”)","abbreviation of ""noroeste""; northwest"
tarea de,251463,task,letter: d
su posición,251362,given name,position
lo importante,251352,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that","important, that cares, that matters"
algún momento,251343,"apocopic form of ""alguno""; some, any","moment, instant"
sacudió la,251312,,feminine singular definite article; the
misma manera,251251,,way; manner; method; style
uso del,251234,use,"of the, from the (+ a masculine noun in singular)"
de colores,251186,letter: d,
detrás del,251148,"behind, at the rear","of the, from the (+ a masculine noun in singular)"
de estudios,251077,letter: d,
sin tener,251059,without,to have; to possess
será la,251049,,feminine singular definite article; the
otro modo,251037,"other, another","way, manner"
la deuda,250984,feminine singular definite article; the,debt (an obligation to perform for another)
la oposición,250938,feminine singular definite article; the,opposition
evitar la,250913,"to avoid, to bypass, to evade, to circumvent, to dodge, to shun, to eschew (to steer clear of)",feminine singular definite article; the
que puedo,250904,that,
combinación de,250842,combination,letter: d
en diferentes,250715,"in, at, on",
conocer a,250628,"to know (a person or a place), to be familiar with, to be acquainted with",letter
acciones de,250572,,letter: d
acuerdo de,250562,agreement,letter: d
la selección,250532,feminine singular definite article; the,selection
de violencia,250457,letter: d,violence
obligó a,250452,,letter
veces en,250449,"by, times (multiplication)","in, at, on"
temo que,250416,,that
Naciones Unidas,250252,,
ejemplos de,250200,,letter: d
a perder,250189,letter,to lose
al oír,250174,"initialism of ""América Latina""",to hear
hojas de,250107,,letter: d
y mientras,250052,letter,meanwhile
normas de,250050,,letter: d
quien no,250048,who,"abbreviation of ""noroeste""; northwest"
la campaña,250024,feminine singular definite article; the,campaign
el empleo,249804,masculine singular definite article; the,"job, employment"
el techo,249745,masculine singular definite article; the,ceiling
gracias al,249721,a colonial town in the Lempira department of Honduras,"initialism of ""América Latina"""
una perspectiva,249697,"acronym of ""Universidad Nacional de Agricultura""",perspective
con alguien,249694,with,"someone, somebody"
España y,249654,"Spain (A country in Southern Europe, including most of the Iberian peninsula.)",letter
y mis,249645,letter,
confianza en,249584,"confidence, trust","in, at, on"
alcance de,249580,"reach, range, scope (maximum distance something can reach)",letter: d
había encontrado,249565,"smart inflection of ""haber""",found
nuestro país,249543,ours,country (the territory of a nation)
lado a,249369,side,letter
en nuestras,249344,"in, at, on","feminine plural of ""nuestro"": ours"
mi alma,249341,"apocopic form of ""mío"", my",given name
piel de,249336,skin,letter: d
se quedaron,249244,"abbreviation of ""sudeste""; southeast",
sus vidas,249227,"plural of ""su""; one's, his, her, its, their (with plural possessee)",
la próxima,249222,feminine singular definite article; the,
con qué,249188,with,(see usage notes) what; which
cuenta la,249144,"count, tally",feminine singular definite article; the
a aquellos,249091,letter,"alternative spelling of ""aquéllos""; those ones (over there; implying some distance). The unaccented form can function as a pronoun if it can be unambiguously deduced as such from context"
hacia una,249080,"toward, towards","acronym of ""Universidad Nacional de Agricultura"""
una enorme,249013,"acronym of ""Universidad Nacional de Agricultura""","enormous, huge"
el café,248922,masculine singular definite article; the,brown
ni los,248817,"Used when negating two or more elements, and not, not A or B, not A nor B, neither A nor B","masculine plural of ""el"" (the)"
volvieron a,248804,,letter
ocasión de,248801,occasion,letter: d
primero en,248790,"former (in contrast to the latter), first, first one","in, at, on"
de llevar,248767,letter: d,to take somewhere
tras un,248755,"after, following, in the wake of; upon",an; a
el partido,248728,masculine singular definite article; the,broken
del partido,248717,"of the, from the (+ a masculine noun in singular)",broken
la intensidad,248661,feminine singular definite article; the,intensity
de José,248636,letter: d,given name
las víctimas,248633,feminine plural definite article; the,
al resto,248465,"initialism of ""América Latina""","rest, remainder"
las órdenes,248457,feminine plural definite article; the,
fuerte y,248327,strong,letter
mi nombre,248322,"apocopic form of ""mío"", my",name
de quién,248313,letter: d,"who?, whom?; (with “de”) whose?"
de largo,248187,letter: d,surname
bolsa de,248156,bag,letter: d
el Congreso,248145,masculine singular definite article; the,congress
dispuestos a,248087,,letter
padres de,248033,"plural of ""padre"" (parents)",letter: d
suele ser,247984,,to be (essentially or identified as)
el escenario,247982,masculine singular definite article; the,scenario
del orden,247947,"of the, from the (+ a masculine noun in singular)",order (command)
productos de,247899,,letter: d
una cuestión,247891,"acronym of ""Universidad Nacional de Agricultura""","matter, question, issue"
ella me,247823,"she, her (used subjectively and after prepositions)","initialism of ""muerte encefálica"" (“brain death”)"
para seguir,247820,"for, to (expressing a recipient)",to follow
para alcanzar,247777,"for, to (expressing a recipient)",to reach; to get to to catch up
dolor y,247758,"pain, ache, aching soreness, tenderness (physical)",letter
solo por,247649,sole; one; only; single (unique),by
un medio,247605,an; a,half (of or related to one of two equal divisions of a whole)
momento y,247564,"moment, instant",letter
los mecanismos,247514,"masculine plural of ""el"" (the)",
la reducción,247445,feminine singular definite article; the,reduction
criterios de,247358,,letter: d
en comparación,247343,"in, at, on",comparison
sería una,247340,,"acronym of ""Universidad Nacional de Agricultura"""
su existencia,247336,given name,existence
la gracia,247226,feminine singular definite article; the,given name
con otra,247202,with,
el negocio,247188,masculine singular definite article; the,"business, enterprise (commercial enterprise or establishment)"
había conseguido,247175,"smart inflection of ""haber""",achieved
un fuerte,247118,an; a,strong
la emoción,247043,feminine singular definite article; the,emotion (person's internal state of being)
salida de,247039,"exit, way out",letter: d
hombre se,246972,"man, (adult male human)","abbreviation of ""sudeste""; southeast"
ésta es,246899,"feminine singular of ""éste""",
en tal,246876,"in, at, on",such
cadena de,246854,chain (series of interconnected rings or links usually made of metal),letter: d
los usuarios,246810,"masculine plural of ""el"" (the)",
la llave,246809,feminine singular definite article; the,key (to open doors)
afirmar que,246773,"to state, assert",that
de Colombia,246644,letter: d,Colombia (A country in South America.)
delante del,246527,"in front of, before (spatially)","of the, from the (+ a masculine noun in singular)"
sólo el,246423,"superseded spelling of ""solo""",masculine singular definite article; the
lugar que,246261,place,that
un suspiro,246216,an; a,sigh
las nubes,246190,feminine plural definite article; the,
la presente,246146,feminine singular definite article; the,present (appearing)
se producen,246110,"abbreviation of ""sudeste""; southeast",
del producto,246083,"of the, from the (+ a masculine noun in singular)","product, commodity, item"
no para,246054,"abbreviation of ""noroeste""; northwest","for, to (expressing a recipient)"
que hablar,246046,that,"to talk; to speak; to communicate using words [+con (with), along with de or sobre (about), along with en (in (a language)), along with dative (person spoken to), along with accusative (what is said)]"
los negocios,246016,"masculine plural of ""el"" (the)",
el mes,245933,masculine singular definite article; the,month
este trabajo,245828,this,"work, job"
de plástico,245815,letter: d,plastic (constructed of plastic)
las mejores,245762,feminine plural definite article; the,
puede haber,245668,it's possible; could be,to have; forms the perfect aspect [+masculine singular past participle]
la personalidad,245657,feminine singular definite article; the,personality
una oportunidad,245582,"acronym of ""Universidad Nacional de Agricultura""","opportunity, chance, shot, break, occasion, time (in both senses: “chance for advancement, progress or profit” and “favorable circumstance or occasion”)"
eso le,245514,"acronym of ""Educación Secundaria Obligatoria"" (“the Spanish secondary education system that aims to prepare students between the ages of 11 and 16 for their next studies or the world of work.”)","to him, for him; inflection of ""él"""
sobre mi,245489,"over, above, on, upon, atop","apocopic form of ""mío"", my"
la soledad,245426,feminine singular definite article; the,given name
que tengan,245261,that,
uno o,245241,one,letter
ni tampoco,245194,"Used when negating two or more elements, and not, not A or B, not A nor B, neither A nor B",neither; nor; also not
relaciones entre,245190,,between
el seno,245141,masculine singular definite article; the,breast
los vecinos,245122,"masculine plural of ""el"" (the)",
dejó caer,245108,,to fall (to move to a lower position due to gravity)
la barbilla,245082,feminine singular definite article; the,chin
país de,245022,country (the territory of a nation),letter: d
los cristianos,245014,"masculine plural of ""el"" (the)",
si a,245009,"A @abbrev of:Sinaloa state, Mexico",letter
vida es,244978,life,
vaso de,244831,drinking glass,letter: d
de veces,244756,letter: d,"by, times (multiplication)"
valores de,244716,,letter: d
relaciones con,244698,,with
la institución,244665,feminine singular definite article; the,institution
a algunos,244654,letter,"masculine plural of ""alguno"""
tiempo se,244611,time,"abbreviation of ""sudeste""; southeast"
que pasó,244595,that,
el material,244534,masculine singular definite article; the,material
los poderes,244454,"masculine plural of ""el"" (the)",
la tendencia,244384,feminine singular definite article; the,tendency
la abuela,244346,feminine singular definite article; the,"grandmother, female equivalent of ""abuelo"""
de cuero,244286,letter: d,leather
sea un,244222,,an; a
apoyo de,244175,support,letter: d
tendrá que,244121,,that
el vestido,244120,masculine singular definite article; the,dressed
tomó la,244098,,feminine singular definite article; the
aquí en,244069,here (in the speaker's location),"in, at, on"
siglo XVIII,244042,century,
del Tribunal,244030,"of the, from the (+ a masculine noun in singular)",court
ciudad y,244020,city,letter
una realidad,243983,"acronym of ""Universidad Nacional de Agricultura""",reality
parecía un,243977,,an; a
uno se,243920,one,"abbreviation of ""sudeste""; southeast"
ahí que,243869,there (away from the speaker),that
una segunda,243843,"acronym of ""Universidad Nacional de Agricultura""",second gear
debido al,243829,owed,"initialism of ""América Latina"""
donde estaba,243790,"where, in what place",
el muchacho,243769,masculine singular definite article; the,boy or young adult
una ocasión,243733,"acronym of ""Universidad Nacional de Agricultura""",occasion
otra de,243651,,letter: d
de pelo,243586,letter: d,hair (a single hair)
la publicación,243549,feminine singular definite article; the,publication
había salido,243488,"smart inflection of ""haber""",sticking out
similar a,243430,similar,letter
había ocurrido,243270,"smart inflection of ""haber""",unexpected
las noticias,243220,feminine plural definite article; the,
de París,243083,letter: d,Paris (a caplc of France)
con otro,243060,with,"other, another"
cuando era,243017,when,"era, age"
tuvo la,242971,,feminine singular definite article; the
siglo XXI,242866,century,
el pie,242864,masculine singular definite article; the,foot (a part of the body)
de peso,242783,letter: d,weight (the force on an object due to gravitational attraction)
relacionada con,242755,,with
el horizonte,242698,masculine singular definite article; the,horizon
de obra,242579,letter: d,work (usually literary or artistic)
para determinar,242561,"for, to (expressing a recipient)",to determine
se utilizan,242552,"abbreviation of ""sudeste""; southeast",
a esto,242524,letter,"neuter singular of ""éste"""
de Seguridad,242523,letter: d,"safety, security"
